sim,region_name,day,A,alpha,delta,gamma,mew,mew1,N,Vp,Vf,S,E,I,R
0,ARGENTINA,670,700000,0.000011,1.27,0.84,0.15,0.163,4221470,0.65,0.55,104071,442811,489017,3185570
0,SPAIN,653,700000,0.000010,1.25,0.85,0.15,0.160,4302770,0.70,0.60,112435,441746,478080,3270510
0,ARGENTINA,671,700000,0.000011,1.27,0.84,0.15,0.163,4221440,0.65,0.55,104071,442811,489017,3185550
0,SPAIN,654,700000,0.000010,1.25,0.85,0.15,0.160,4302730,0.70,0.60,112435,441746,478080,3270470
0,ARGENTINA,672,700000,0.000011,1.27,0.84,0.15,0.163,4221420,0.65,0.55,104071,442811,489017,3185520
0,SPAIN,655,700000,0.000010,1.25,0.85,0.15,0.160,4302690,0.70,0.60,112435,441746,478080,3270430
0,ARGENTINA,673,700000,0.000011,1.27,0.84,0.15,0.163,4221390,0.65,0.55,104071,442811,489017,3185490
0,SPAIN,656,700000,0.000010,1.25,0.85,0.15,0.160,4302660,0.70,0.60,112435,441746,478080,3270400
0,ARGENTINA,674,700000,0.000011,1.27,0.84,0.15,0.163,4221370,0.65,0.55,104071,442811,489017,3185470
0,SPAIN,657,700000,0.000010,1.25,0.85,0.15,0.160,4302620,0.70,0.60,112435,441746,478080,3270360
0,ARGENTINA,675,700000,0.000011,1.27,0.84,0.15,0.163,4221340,0.65,0.55,104071,442811,489017,3185440
0,SPAIN,658,700000,0.000010,1.25,0.85,0.15,0.160,4302580,0.70,0.60,112435,441746,478080,3270320
0,ARGENTINA,676,700000,0.000011,1.27,0.84,0.15,0.163,4221320,0.65,0.55,104071,442811,489017,3185420
0,SPAIN,659,700000,0.000010,1.25,0.85,0.15,0.160,4302550,0.70,0.60,112435,441746,478080,3270280
0,ARGENTINA,677,700000,0.000011,1.27,0.84,0.15,0.163,4221290,0.65,0.55,104071,442811,489017,3185400
0,SPAIN,660,700000,0.000010,1.25,0.85,0.15,0.160,4302510,0.70,0.60,112435,441746,478080,3270250
0,ARGENTINA,678,700000,0.000011,1.27,0.84,0.15,0.163,4221270,0.65,0.55,104071,442811,489017,3185370
0,SPAIN,661,700000,0.000010,1.25,0.85,0.15,0.160,4302480,0.70,0.60,112435,441746,478080,3270210
0,ARGENTINA,679,700000,0.000011,1.27,0.84,0.15,0.163,4221250,0.65,0.55,104071,442811,489017,3185350
0,SPAIN,662,700000,0.000010,1.25,0.85,0.15,0.160,4302440,0.70,0.60,112435,441746,478080,3270180
0,ARGENTINA,680,700000,0.000011,1.27,0.84,0.15,0.163,4221220,0.65,0.55,104071,442811,489017,3185320
0,SPAIN,663,700000,0.000010,1.25,0.85,0.15,0.160,4302410,0.70,0.60,112435,441746,478080,3270140
0,ARGENTINA,681,700000,0.000011,1.27,0.84,0.15,0.163,4221200,0.65,0.55,104071,442811,489017,3185300
0,SPAIN,664,700000,0.000010,1.25,0.85,0.15,0.160,4302370,0.70,0.60,112435,441746,478080,3270110
0,ARGENTINA,682,700000,0.000011,1.27,0.84,0.15,0.163,4221180,0.65,0.55,104071,442811,489017,3185280
0,SPAIN,665,700000,0.000010,1.25,0.85,0.15,0.160,4302340,0.70,0.60,112435,441746,478080,3270080
0,ARGENTINA,683,700000,0.000011,1.27,0.84,0.15,0.163,4221160,0.65,0.55,104071,442811,489017,3185260
0,SPAIN,666,700000,0.000010,1.25,0.85,0.15,0.160,4302310,0.70,0.60,112435,441746,478080,3270040
0,ARGENTINA,684,700000,0.000011,1.27,0.84,0.15,0.163,4221130,0.65,0.55,104071,442811,489017,3185240
0,SPAIN,667,700000,0.000010,1.25,0.85,0.15,0.160,4302270,0.70,0.60,112435,441746,478080,3270010
0,ARGENTINA,685,700000,0.000011,1.27,0.84,0.15,0.163,4221110,0.65,0.55,104071,442811,489017,3185210
0,SPAIN,668,700000,0.000010,1.25,0.85,0.15,0.160,4302240,0.70,0.60,112435,441746,478080,3269980
0,ARGENTINA,686,700000,0.000011,1.27,0.84,0.15,0.163,4221090,0.65,0.55,104071,442811,489017,3185190
0,ARGENTINA,687,700000,0.000011,1.27,0.84,0.15,0.163,4221070,0.65,0.55,104071,442811,489017,3185170
0,SPAIN,669,700000,0.000010,1.25,0.85,0.15,0.160,4302210,0.70,0.60,112435,441746,478080,3269950
0,ARGENTINA,688,700000,0.000011,1.27,0.84,0.15,0.163,4221050,0.65,0.55,104071,442811,489017,3185150
0,SPAIN,670,700000,0.000010,1.25,0.85,0.15,0.160,4302180,0.70,0.60,112435,441746,478080,3269920
0,ARGENTINA,689,700000,0.000011,1.27,0.84,0.15,0.163,4221030,0.65,0.55,104071,442811,489017,3185130
0,SPAIN,671,700000,0.000010,1.25,0.85,0.15,0.160,4302150,0.70,0.60,112435,441746,478080,3269890
0,ARGENTINA,690,700000,0.000011,1.27,0.84,0.15,0.163,4221010,0.65,0.55,104071,442811,489017,3185110
0,SPAIN,672,700000,0.000010,1.25,0.85,0.15,0.160,4302120,0.70,0.60,112435,441746,478080,3269860
0,ARGENTINA,691,700000,0.000011,1.27,0.84,0.15,0.163,4220990,0.65,0.55,104071,442811,489017,3185090
0,SPAIN,673,700000,0.000010,1.25,0.85,0.15,0.160,4302090,0.70,0.60,112435,441746,478080,3269830
0,ARGENTINA,692,700000,0.000011,1.27,0.84,0.15,0.163,4220970,0.65,0.55,104071,442811,489017,3185070
0,SPAIN,674,700000,0.000010,1.25,0.85,0.15,0.160,4302060,0.70,0.60,112435,441746,478080,3269800
0,ARGENTINA,693,700000,0.000011,1.27,0.84,0.15,0.163,4220950,0.65,0.55,104071,442811,489017,3185050
0,SPAIN,675,700000,0.000010,1.25,0.85,0.15,0.160,4302030,0.70,0.60,112435,441746,478080,3269770
0,ARGENTINA,694,700000,0.000011,1.27,0.84,0.15,0.163,4220930,0.65,0.55,104071,442811,489017,3185030
0,SPAIN,676,700000,0.000010,1.25,0.85,0.15,0.160,4302000,0.70,0.60,112435,441746,478080,3269740
0,ARGENTINA,695,700000,0.000011,1.27,0.84,0.15,0.163,4220910,0.65,0.55,104071,442811,489017,3185020
0,SPAIN,677,700000,0.000010,1.25,0.85,0.15,0.160,4301970,0.70,0.60,112435,441746,478080,3269710
0,ARGENTINA,696,700000,0.000011,1.27,0.84,0.15,0.163,4220900,0.65,0.55,104071,442811,489017,3185000
0,SPAIN,678,700000,0.000010,1.25,0.85,0.15,0.160,4301940,0.70,0.60,112435,441746,478080,3269680
0,ARGENTINA,697,700000,0.000011,1.27,0.84,0.15,0.163,4220880,0.65,0.55,104071,442811,489017,3184980
0,SPAIN,679,700000,0.000010,1.25,0.85,0.15,0.160,4301920,0.70,0.60,112435,441746,478080,3269660
0,ARGENTINA,698,700000,0.000011,1.27,0.84,0.15,0.163,4220860,0.65,0.55,104071,442811,489017,3184960
0,SPAIN,680,700000,0.000010,1.25,0.85,0.15,0.160,4301890,0.70,0.60,112435,441746,478080,3269630
0,ARGENTINA,699,700000,0.000011,1.27,0.84,0.15,0.163,4220840,0.65,0.55,104071,442811,489017,3184940
0,SPAIN,681,700000,0.000010,1.25,0.85,0.15,0.160,4301860,0.70,0.60,112435,441746,478080,3269600
0,ARGENTINA,700,700000,0.000011,1.27,0.84,0.15,0.163,4220830,0.65,0.55,104071,442811,489017,3184930
0,SPAIN,682,700000,0.000010,1.25,0.85,0.15,0.160,4301840,0.70,0.60,112435,441746,478080,3269580
0,ARGENTINA,701,700000,0.000011,1.27,0.84,0.15,0.163,4220810,0.65,0.55,104071,442811,489017,3184910
0,SPAIN,683,700000,0.000010,1.25,0.85,0.15,0.160,4301810,0.70,0.60,112435,441746,478080,3269550
0,ARGENTINA,702,700000,0.000011,1.27,0.84,0.15,0.163,4220790,0.65,0.55,104071,442811,489017,3184890
0,SPAIN,684,700000,0.000010,1.25,0.85,0.15,0.160,4301790,0.70,0.60,112435,441746,478080,3269520
0,ARGENTINA,703,700000,0.000011,1.27,0.84,0.15,0.163,4220780,0.65,0.55,104071,442811,489017,3184880
0,SPAIN,685,700000,0.000010,1.25,0.85,0.15,0.160,4301760,0.70,0.60,112435,441746,478080,3269500
0,ARGENTINA,704,700000,0.000011,1.27,0.84,0.15,0.163,4220760,0.65,0.55,104071,442811,489017,3184860
0,SPAIN,686,700000,0.000010,1.25,0.85,0.15,0.160,4301740,0.70,0.60,112435,441746,478080,3269480
0,ARGENTINA,705,700000,0.000011,1.27,0.84,0.15,0.163,4220740,0.65,0.55,104071,442811,489017,3184840
0,SPAIN,687,700000,0.000010,1.25,0.85,0.15,0.160,4301710,0.70,0.60,112435,441746,478080,3269450
0,ARGENTINA,706,700000,0.000011,1.27,0.84,0.15,0.163,4220730,0.65,0.55,104071,442811,489017,3184830
0,SPAIN,688,700000,0.000010,1.25,0.85,0.15,0.160,4301690,0.70,0.60,112435,441746,478080,3269430
0,ARGENTINA,707,700000,0.000011,1.27,0.84,0.15,0.163,4220710,0.65,0.55,104071,442811,489017,3184810
0,SPAIN,689,700000,0.000010,1.25,0.85,0.15,0.160,4301670,0.70,0.60,112435,441746,478080,3269400
0,ARGENTINA,708,700000,0.000011,1.27,0.84,0.15,0.163,4220700,0.65,0.55,104071,442811,489017,3184800
0,SPAIN,690,700000,0.000010,1.25,0.85,0.15,0.160,4301640,0.70,0.60,112435,441746,478080,3269380
0,ARGENTINA,709,700000,0.000011,1.27,0.84,0.15,0.163,4220680,0.65,0.55,104071,442811,489017,3184780
0,SPAIN,691,700000,0.000010,1.25,0.85,0.15,0.160,4301620,0.70,0.60,112435,441746,478080,3269360
0,ARGENTINA,710,700000,0.000011,1.27,0.84,0.15,0.163,4220670,0.65,0.55,104071,442811,489017,3184770
0,SPAIN,692,700000,0.000010,1.25,0.85,0.15,0.160,4301600,0.70,0.60,112435,441746,478080,3269340
0,ARGENTINA,711,700000,0.000011,1.27,0.84,0.15,0.163,4220650,0.65,0.55,104071,442811,489017,3184750
0,SPAIN,693,700000,0.000010,1.25,0.85,0.15,0.160,4301570,0.70,0.60,112435,441746,478080,3269310
0,ARGENTINA,712,700000,0.000011,1.27,0.84,0.15,0.163,4220640,0.65,0.55,104071,442811,489017,3184740
0,SPAIN,694,700000,0.000010,1.25,0.85,0.15,0.160,4301550,0.70,0.60,112435,441746,478080,3269290
0,ARGENTINA,713,700000,0.000011,1.27,0.84,0.15,0.163,4220620,0.65,0.55,104071,442811,489017,3184720
0,SPAIN,695,700000,0.000010,1.25,0.85,0.15,0.160,4301530,0.70,0.60,112435,441746,478080,3269270
0,ARGENTINA,714,700000,0.000011,1.27,0.84,0.15,0.163,4220610,0.65,0.55,104071,442811,489017,3184710
0,SPAIN,696,700000,0.000010,1.25,0.85,0.15,0.160,4301510,0.70,0.60,112435,441746,478080,3269250
0,ARGENTINA,715,700000,0.000011,1.27,0.84,0.15,0.163,4220600,0.65,0.55,104071,442811,489017,3184700
0,SPAIN,697,700000,0.000010,1.25,0.85,0.15,0.160,4301490,0.70,0.60,112435,441746,478080,3269230
0,ARGENTINA,716,700000,0.000011,1.27,0.84,0.15,0.163,4220580,0.65,0.55,104071,442811,489017,3184680
0,SPAIN,698,700000,0.000010,1.25,0.85,0.15,0.160,4301470,0.70,0.60,112435,441746,478080,3269210
0,ARGENTINA,717,700000,0.000011,1.27,0.84,0.15,0.163,4220570,0.65,0.55,104071,442811,489017,3184670
0,SPAIN,699,700000,0.000010,1.25,0.85,0.15,0.160,4301450,0.70,0.60,112435,441746,478080,3269190
0,ARGENTINA,718,700000,0.000011,1.27,0.84,0.15,0.163,4220550,0.65,0.55,104071,442811,489017,3184660
0,SPAIN,700,700000,0.000010,1.25,0.85,0.15,0.160,4301430,0.70,0.60,112435,441746,478080,3269160
0,ARGENTINA,719,700000,0.000011,1.27,0.84,0.15,0.163,4220540,0.65,0.55,104071,442811,489017,3184640
0,SPAIN,701,700000,0.000010,1.25,0.85,0.15,0.160,4301410,0.70,0.60,112435,441746,478080,3269150
0,ARGENTINA,720,700000,0.000011,1.27,0.84,0.15,0.163,4220530,0.65,0.55,104071,442811,489017,3184630
0,ARGENTINA,721,700000,0.000011,1.27,0.84,0.15,0.163,4220520,0.65,0.55,104071,442811,489017,3184620
0,SPAIN,702,700000,0.000010,1.25,0.85,0.15,0.160,4301390,0.70,0.60,112435,441746,478080,3269130
0,ARGENTINA,722,700000,0.000011,1.27,0.84,0.15,0.163,4220500,0.65,0.55,104071,442811,489017,3184610
0,SPAIN,703,700000,0.000010,1.25,0.85,0.15,0.160,4301370,0.70,0.60,112435,441746,478080,3269110
0,ARGENTINA,723,700000,0.000011,1.27,0.84,0.15,0.163,4220490,0.65,0.55,104071,442811,489017,3184590
0,SPAIN,704,700000,0.000010,1.25,0.85,0.15,0.160,4301350,0.70,0.60,112435,441746,478080,3269090
0,ARGENTINA,724,700000,0.000011,1.27,0.84,0.15,0.163,4220480,0.65,0.55,104071,442811,489017,3184580
0,SPAIN,705,700000,0.000010,1.25,0.85,0.15,0.160,4301330,0.70,0.60,112435,441746,478080,3269070
0,ARGENTINA,725,700000,0.000011,1.27,0.84,0.15,0.163,4220470,0.65,0.55,104071,442811,489017,3184570
0,SPAIN,706,700000,0.000010,1.25,0.85,0.15,0.160,4301310,0.70,0.60,112435,441746,478080,3269050
0,ARGENTINA,726,700000,0.000011,1.27,0.84,0.15,0.163,4220460,0.65,0.55,104071,442811,489017,3184560
0,SPAIN,707,700000,0.000010,1.25,0.85,0.15,0.160,4301290,0.70,0.60,112435,441746,478080,3269030
0,ARGENTINA,727,700000,0.000011,1.27,0.84,0.15,0.163,4220440,0.65,0.55,104071,442811,489017,3184550
0,SPAIN,708,700000,0.000010,1.25,0.85,0.15,0.160,4301280,0.70,0.60,112435,441746,478080,3269010
0,ARGENTINA,728,700000,0.000011,1.27,0.84,0.15,0.163,4220430,0.65,0.55,104071,442811,489017,3184530
0,SPAIN,709,700000,0.000010,1.25,0.85,0.15,0.160,4301260,0.70,0.60,112435,441746,478080,3269000
0,ARGENTINA,729,700000,0.000011,1.27,0.84,0.15,0.163,4220420,0.65,0.55,104071,442811,489017,3184520
0,SPAIN,710,700000,0.000010,1.25,0.85,0.15,0.160,4301240,0.70,0.60,112435,441746,478080,3268980
0,ARGENTINA,730,700000,0.000011,1.27,0.84,0.15,0.163,4220410,0.65,0.55,104071,442811,489017,3184510
0,SPAIN,711,700000,0.000010,1.25,0.85,0.15,0.160,4301220,0.70,0.60,112435,441746,478080,3268960
0,ARGENTINA,731,700000,0.000011,1.27,0.84,0.15,0.163,4220400,0.65,0.55,104071,442811,489017,3184500
0,SPAIN,712,700000,0.000010,1.25,0.85,0.15,0.160,4301210,0.70,0.60,112435,441746,478080,3268950
0,ARGENTINA,732,700000,0.000011,1.27,0.84,0.15,0.163,4220390,0.65,0.55,104071,442811,489017,3184490
0,SPAIN,713,700000,0.000010,1.25,0.85,0.15,0.160,4301190,0.70,0.60,112435,441746,478080,3268930
0,ARGENTINA,733,700000,0.000011,1.27,0.84,0.15,0.163,4220380,0.65,0.55,104071,442811,489017,3184480
0,SPAIN,714,700000,0.000010,1.25,0.85,0.15,0.160,4301170,0.70,0.60,112435,441746,478080,3268910
0,ARGENTINA,734,700000,0.000011,1.27,0.84,0.15,0.163,4220370,0.65,0.55,104071,442811,489017,3184470
0,SPAIN,715,700000,0.000010,1.25,0.85,0.15,0.160,4301160,0.70,0.60,112435,441746,478080,3268900
0,ARGENTINA,735,700000,0.000011,1.27,0.84,0.15,0.163,4220360,0.65,0.55,104071,442811,489017,3184460
0,SPAIN,716,700000,0.000010,1.25,0.85,0.15,0.160,4301140,0.70,0.60,112435,441746,478080,3268880
0,ARGENTINA,736,700000,0.000011,1.27,0.84,0.15,0.163,4220350,0.65,0.55,104071,442811,489017,3184450
0,SPAIN,717,700000,0.000010,1.25,0.85,0.15,0.160,4301130,0.70,0.60,112435,441746,478080,3268860
0,ARGENTINA,737,700000,0.000011,1.27,0.84,0.15,0.163,4220340,0.65,0.55,104071,442811,489017,3184440
0,SPAIN,718,700000,0.000010,1.25,0.85,0.15,0.160,4301110,0.70,0.60,112435,441746,478080,3268850
0,ARGENTINA,738,700000,0.000011,1.27,0.84,0.15,0.163,4220330,0.65,0.55,104071,442811,489017,3184430
0,SPAIN,719,700000,0.000010,1.25,0.85,0.15,0.160,4301100,0.70,0.60,112435,441746,478080,3268830
0,ARGENTINA,739,700000,0.000011,1.27,0.84,0.15,0.163,4220320,0.65,0.55,104071,442811,489017,3184420
0,SPAIN,720,700000,0.000010,1.25,0.85,0.15,0.160,4301080,0.70,0.60,112435,441746,478080,3268820
0,ARGENTINA,740,700000,0.000011,1.27,0.84,0.15,0.163,4220310,0.65,0.55,104071,442811,489017,3184410
0,SPAIN,721,700000,0.000010,1.25,0.85,0.15,0.160,4301070,0.70,0.60,112435,441746,478080,3268800
0,ARGENTINA,741,700000,0.000011,1.27,0.84,0.15,0.163,4220300,0.65,0.55,104071,442811,489017,3184400
0,SPAIN,722,700000,0.000010,1.25,0.85,0.15,0.160,4301050,0.70,0.60,112435,441746,478080,3268790
0,ARGENTINA,742,700000,0.000011,1.27,0.84,0.15,0.163,4220290,0.65,0.55,104071,442811,489017,3184390
0,SPAIN,723,700000,0.000010,1.25,0.85,0.15,0.160,4301040,0.70,0.60,112435,441746,478080,3268780
0,ARGENTINA,743,700000,0.000011,1.27,0.84,0.15,0.163,4220280,0.65,0.55,104071,442811,489017,3184380
0,SPAIN,724,700000,0.000010,1.25,0.85,0.15,0.160,4301020,0.70,0.60,112435,441746,478080,3268760
0,ARGENTINA,744,700000,0.000011,1.27,0.84,0.15,0.163,4220270,0.65,0.55,104071,442811,489017,3184370
0,SPAIN,725,700000,0.000010,1.25,0.85,0.15,0.160,4301010,0.70,0.60,112435,441746,478080,3268750
0,ARGENTINA,745,700000,0.000011,1.27,0.84,0.15,0.163,4220260,0.65,0.55,104071,442811,489017,3184360
0,SPAIN,726,700000,0.000010,1.25,0.85,0.15,0.160,4300990,0.70,0.60,112435,441746,478080,3268730
0,ARGENTINA,746,700000,0.000011,1.27,0.84,0.15,0.163,4220250,0.65,0.55,104071,442811,489017,3184360
0,SPAIN,727,700000,0.000010,1.25,0.85,0.15,0.160,4300980,0.70,0.60,112435,441746,478080,3268720
0,ARGENTINA,747,700000,0.000011,1.27,0.84,0.15,0.163,4220240,0.65,0.55,104071,442811,489017,3184350
0,SPAIN,728,700000,0.000010,1.25,0.85,0.15,0.160,4300970,0.70,0.60,112435,441746,478080,3268710
0,ARGENTINA,748,700000,0.000011,1.27,0.84,0.15,0.163,4220240,0.65,0.55,104071,442811,489017,3184340
0,SPAIN,729,700000,0.000010,1.25,0.85,0.15,0.160,4300950,0.70,0.60,112435,441746,478080,3268690
0,ARGENTINA,749,700000,0.000011,1.27,0.84,0.15,0.163,4220230,0.65,0.55,104071,442811,489017,3184330
0,SPAIN,730,700000,0.000010,1.25,0.85,0.15,0.160,4300940,0.70,0.60,112435,441746,478080,3268680
0,ARGENTINA,750,700000,0.000011,1.27,0.84,0.15,0.163,4220220,0.65,0.55,104071,442811,489017,3184320
0,SPAIN,731,700000,0.000010,1.25,0.85,0.15,0.160,4300930,0.70,0.60,112435,441746,478080,3268670
0,ARGENTINA,751,700000,0.000011,1.27,0.84,0.15,0.163,4220210,0.65,0.55,104071,442811,489017,3184310
0,SPAIN,732,700000,0.000010,1.25,0.85,0.15,0.160,4300920,0.70,0.60,112435,441746,478080,3268650
0,ARGENTINA,752,700000,0.000011,1.27,0.84,0.15,0.163,4220200,0.65,0.55,104071,442811,489017,3184300
0,SPAIN,733,700000,0.000010,1.25,0.85,0.15,0.160,4300900,0.70,0.60,112435,441746,478080,3268640
0,ARGENTINA,753,700000,0.000011,1.27,0.84,0.15,0.163,4220200,0.65,0.55,104071,442811,489017,3184300
0,SPAIN,734,700000,0.000010,1.25,0.85,0.15,0.160,4300890,0.70,0.60,112435,441746,478080,3268630
0,ARGENTINA,754,700000,0.000011,1.27,0.84,0.15,0.163,4220190,0.65,0.55,104071,442811,489017,3184290
0,SPAIN,735,700000,0.000010,1.25,0.85,0.15,0.160,4300880,0.70,0.60,112435,441746,478080,3268620
0,ARGENTINA,755,700000,0.000011,1.27,0.84,0.15,0.163,4220180,0.65,0.55,104071,442811,489017,3184280
0,SPAIN,736,700000,0.000010,1.25,0.85,0.15,0.160,4300870,0.70,0.60,112435,441746,478080,3268600
0,ARGENTINA,756,700000,0.000011,1.27,0.84,0.15,0.163,4220170,0.65,0.55,104071,442811,489017,3184270
0,SPAIN,737,700000,0.000010,1.25,0.85,0.15,0.160,4300860,0.70,0.60,112435,441746,478080,3268590
0,ARGENTINA,757,700000,0.000011,1.27,0.84,0.15,0.163,4220170,0.65,0.55,104071,442811,489017,3184270
0,SPAIN,738,700000,0.000010,1.25,0.85,0.15,0.160,4300840,0.70,0.60,112435,441746,478080,3268580
0,ARGENTINA,758,700000,0.000011,1.27,0.84,0.15,0.163,4220160,0.65,0.55,104071,442811,489017,3184260
0,SPAIN,739,700000,0.000010,1.25,0.85,0.15,0.160,4300830,0.70,0.60,112435,441746,478080,3268570
0,ARGENTINA,759,700000,0.000011,1.27,0.84,0.15,0.163,4220150,0.65,0.55,104071,442811,489017,3184250
0,ARGENTINA,760,700000,0.000011,1.27,0.84,0.15,0.163,4220140,0.65,0.55,104071,442811,489017,3184240
0,SPAIN,740,700000,0.000010,1.25,0.85,0.15,0.160,4300820,0.70,0.60,112435,441746,478080,3268560
0,ARGENTINA,761,700000,0.000011,1.27,0.84,0.15,0.163,4220140,0.65,0.55,104071,442811,489017,3184240
0,SPAIN,741,700000,0.000010,1.25,0.85,0.15,0.160,4300810,0.70,0.60,112435,441746,478080,3268550
0,ARGENTINA,762,700000,0.000011,1.27,0.84,0.15,0.163,4220130,0.65,0.55,104071,442811,489017,3184230
0,SPAIN,742,700000,0.000010,1.25,0.85,0.15,0.160,4300800,0.70,0.60,112435,441746,478080,3268540
0,ARGENTINA,763,700000,0.000011,1.27,0.84,0.15,0.163,4220120,0.65,0.55,104071,442811,489017,3184220
0,SPAIN,743,700000,0.000010,1.25,0.85,0.15,0.160,4300790,0.70,0.60,112435,441746,478080,3268530
0,ARGENTINA,764,700000,0.000011,1.27,0.84,0.15,0.163,4220120,0.65,0.55,104071,442811,489017,3184220
0,SPAIN,744,700000,0.000010,1.25,0.85,0.15,0.160,4300780,0.70,0.60,112435,441746,478080,3268520
0,ARGENTINA,765,700000,0.000011,1.27,0.84,0.15,0.163,4220110,0.65,0.55,104071,442811,489017,3184210
0,SPAIN,745,700000,0.000010,1.25,0.85,0.15,0.160,4300770,0.70,0.60,112435,441746,478080,3268500
0,ARGENTINA,766,700000,0.000011,1.27,0.84,0.15,0.163,4220100,0.65,0.55,104071,442811,489017,3184200
0,SPAIN,746,700000,0.000010,1.25,0.85,0.15,0.160,4300760,0.70,0.60,112435,441746,478080,3268500
0,ARGENTINA,767,700000,0.000011,1.27,0.84,0.15,0.163,4220100,0.65,0.55,104071,442811,489017,3184200
0,SPAIN,747,700000,0.000010,1.25,0.85,0.15,0.160,4300750,0.70,0.60,112435,441746,478080,3268480
0,ARGENTINA,768,700000,0.000011,1.27,0.84,0.15,0.163,4220090,0.65,0.55,104071,442811,489017,3184190
0,SPAIN,748,700000,0.000010,1.25,0.85,0.15,0.160,4300740,0.70,0.60,112435,441746,478080,3268480
0,ARGENTINA,769,700000,0.000011,1.27,0.84,0.15,0.163,4220080,0.65,0.55,104071,442811,489017,3184180
0,SPAIN,749,700000,0.000010,1.25,0.85,0.15,0.160,4300730,0.70,0.60,112435,441746,478080,3268460
0,ARGENTINA,770,700000,0.000011,1.27,0.84,0.15,0.163,4220080,0.65,0.55,104071,442811,489017,3184180
0,SPAIN,750,700000,0.000010,1.25,0.85,0.15,0.160,4300720,0.70,0.60,112435,441746,478080,3268460
0,ARGENTINA,771,700000,0.000011,1.27,0.84,0.15,0.163,4220070,0.65,0.55,104071,442811,489017,3184170
0,SPAIN,751,700000,0.000010,1.25,0.85,0.15,0.160,4300710,0.70,0.60,112435,441746,478080,3268450
0,ARGENTINA,772,700000,0.000011,1.27,0.84,0.15,0.163,4220070,0.65,0.55,104071,442811,489017,3184170
0,SPAIN,752,700000,0.000010,1.25,0.85,0.15,0.160,4300700,0.70,0.60,112435,441746,478080,3268440
0,ARGENTINA,773,700000,0.000011,1.27,0.84,0.15,0.163,4220060,0.65,0.55,104071,442811,489017,3184160
0,SPAIN,753,700000,0.000010,1.25,0.85,0.15,0.160,4300690,0.70,0.60,112435,441746,478080,3268430
0,ARGENTINA,774,700000,0.000011,1.27,0.84,0.15,0.163,4220050,0.65,0.55,104071,442811,489017,3184160
0,SPAIN,754,700000,0.000010,1.25,0.85,0.15,0.160,4300680,0.70,0.60,112435,441746,478080,3268420
0,ARGENTINA,775,700000,0.000011,1.27,0.84,0.15,0.163,4220050,0.65,0.55,104071,442811,489017,3184150
0,SPAIN,755,700000,0.000010,1.25,0.85,0.15,0.160,4300670,0.70,0.60,112435,441746,478080,3268410
0,ARGENTINA,776,700000,0.000011,1.27,0.84,0.15,0.163,4220040,0.65,0.55,104071,442811,489017,3184140
0,SPAIN,756,700000,0.000010,1.25,0.85,0.15,0.160,4300660,0.70,0.60,112435,441746,478080,3268400
0,ARGENTINA,777,700000,0.000011,1.27,0.84,0.15,0.163,4220040,0.65,0.55,104071,442811,489017,3184140
0,SPAIN,757,700000,0.000010,1.25,0.85,0.15,0.160,4300650,0.70,0.60,112435,441746,478080,3268390
0,ARGENTINA,778,700000,0.000011,1.27,0.84,0.15,0.163,4220030,0.65,0.55,104071,442811,489017,3184130
0,SPAIN,758,700000,0.000010,1.25,0.85,0.15,0.160,4300640,0.70,0.60,112435,441746,478080,3268380
0,ARGENTINA,779,700000,0.000011,1.27,0.84,0.15,0.163,4220030,0.65,0.55,104071,442811,489017,3184130
0,SPAIN,759,700000,0.000010,1.25,0.85,0.15,0.160,4300630,0.70,0.60,112435,441746,478080,3268370
0,ARGENTINA,780,700000,0.000011,1.27,0.84,0.15,0.163,4220020,0.65,0.55,104071,442811,489017,3184120
0,SPAIN,760,700000,0.000010,1.25,0.85,0.15,0.160,4300630,0.70,0.60,112435,441746,478080,3268360
0,ARGENTINA,781,700000,0.000011,1.27,0.84,0.15,0.163,4220020,0.65,0.55,104071,442811,489017,3184120
0,SPAIN,761,700000,0.000010,1.25,0.85,0.15,0.160,4300620,0.70,0.60,112435,441746,478080,3268360
0,ARGENTINA,782,700000,0.000011,1.27,0.84,0.15,0.163,4220010,0.65,0.55,104071,442811,489017,3184110
0,SPAIN,762,700000,0.000010,1.25,0.85,0.15,0.160,4300610,0.70,0.60,112435,441746,478080,3268350
0,ARGENTINA,783,700000,0.000011,1.27,0.84,0.15,0.163,4220010,0.65,0.55,104071,442811,489017,3184110
0,SPAIN,763,700000,0.000010,1.25,0.85,0.15,0.160,4300600,0.70,0.60,112435,441746,478080,3268340
0,ARGENTINA,784,700000,0.000011,1.27,0.84,0.15,0.163,4220000,0.65,0.55,104071,442811,489017,3184100
0,SPAIN,764,700000,0.000010,1.25,0.85,0.15,0.160,4300590,0.70,0.60,112435,441746,478080,3268330
0,ARGENTINA,785,700000,0.000011,1.27,0.84,0.15,0.163,4220000,0.65,0.55,104071,442811,489017,3184100
